Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
47.47,151.61,255.6658,9.8091,294.9691,1.02,100.00,269.73,13.58,269.73,346.42,351.43,256.0238,12.7911,295.4275,256.0295,12.8499,295.0419,351.43,346.42,269.73,255.9898,12.7050,296.0306,351.43,346.42,269.73,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
48.10,151.77,255.1194,9.9605,294.9664,0.90,100.00,269.61,12.86,269.61,347.14,351.03,255.4385,12.9435,295.4460,255.4449,13.0050,295.0609,351.03,347.14,269.61,255.4035,12.8530,296.0484,351.03,347.14,269.61,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
48.62,152.15,253.8439,10.2230,294.9572,2.53,100.00,269.53,12.36,269.53,347.64,350.51,254.1350,13.2043,295.4643,254.1422,13.2693,295.0796,350.51,347.64,269.53,254.0987,13.1082,296.0656,350.51,347.64,269.53,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
49.12,152.49,252.7425,10.4971,294.9483,2.25,100.00,269.39,11.64,269.39,348.36,349.72,252.9932,13.4748,295.4964,253.0015,13.5450,295.1127,349.72,348.36,269.39,252.9551,13.3703,296.0962,349.72,348.36,269.39,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
49.65,152.91,251.3616,10.7370,294.9305,2.63,100.00,269.13,10.23,269.13,349.77,349.69,251.5362,13.7198,295.4804,251.5445,13.7903,295.0968,349.69,349.77,269.13,251.4978,13.6141,296.0801,349.69,349.77,269.13,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
50.24,153.36,249.9120,10.9865,294.9042,2.51,100.00,268.50,7.02,268.50,352.98,348.77,249.9108,13.9658,295.4991,249.9202,14.0424,295.1166,348.77,352.98,268.50,249.8707,13.8491,296.0965,348.77,352.98,268.50,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
50.78,153.82,248.4166,11.1257,294.8685,2.79,100.00,268.75,4.81,268.75,355.19,346.98,248.2996,14.0835,295.5528,248.3053,14.1719,295.1729,346.98,355.19,268.75,248.2651,13.9474,296.1465,346.98,355.19,268.75,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
51.28,154.12,247.5085,11.2154,294.8532,1.80,100.00,269.76,3.64,269.76,356.36,347.22,247.3435,14.1733,295.5270,247.3405,14.2600,295.1466,347.22,356.36,269.76,247.3225,14.0392,296.1218,347.22,356.36,269.76,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
51.84,154.18,247.3373,11.2030,294.8533,0.31,100.00,270.22,2.72,270.22,357.28,346.85,247.1298,14.1534,295.5475,247.1226,14.2425,295.1678,346.85,357.28,270.22,247.1155,14.0153,296.1416,346.85,357.28,270.22,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
52.47,154.26,247.1027,11.2292,294.8542,0.37,100.00,270.28,3.00,270.28,357.00,346.83,246.9104,14.1803,295.5497,246.9032,14.2696,295.1700,346.83,357.00,270.28,246.8961,14.0421,296.1438,346.83,357.00,270.28,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
52.99,154.45,246.5433,11.2619,294.8567,1.08,100.00,270.11,2.27,270.11,357.73,346.02,246.3109,14.2002,295.5931,246.3039,14.2948,295.2147,346.02,357.73,270.11,246.2962,14.0533,296.1851,346.02,357.73,270.11,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
53.60,154.68,245.9008,11.2893,294.8564,1.05,100.00,269.87,1.34,269.87,358.66,345.15,245.6177,14.2120,295.6362,245.6109,14.3122,295.2592,345.15,358.66,269.87,245.6027,14.0559,296.2257,345.15,358.66,269.87,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
54.11,155.05,244.8378,11.2902,294.8513,2.10,100.00,269.67,0.54,269.67,359.46,344.82,244.5107,14.2041,295.6464,244.5039,14.3063,295.2699,344.82,359.46,269.67,244.4958,14.0445,296.2350,344.82,359.46,269.67,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
54.61,155.34,244.0118,11.2902,294.8461,1.64,100.00,269.33,-0.65,269.33,0.65,343.91,243.6192,14.1838,295.6847,243.6123,14.2918,295.3098,343.91,0.65,269.33,243.6043,14.0147,296.2706,343.91,0.65,269.33,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
55.15,155.85,242.5814,11.2634,294.8314,2.63,100.00,269.80,-1.00,269.80,1.00,343.41,242.1779,14.1470,295.6986,242.1673,14.2582,295.3248,343.41,1.00,269.80,242.1690,13.9726,296.2832,343.41,1.00,269.80,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
55.66,156.03,242.0843,11.2773,294.8320,0.98,100.00,270.70,-1.50,270.70,1.50,343.14,241.6698,14.1532,295.7194,241.6522,14.2661,295.3463,343.14,1.50,270.70,241.6715,13.9761,296.3032,343.14,1.50,270.70,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
56.17,156.19,241.6773,11.2451,294.8362,0.80,100.00,270.57,-1.92,270.57,1.92,342.72,241.2402,14.1114,295.7437,241.2226,14.2268,295.3715,342.72,1.92,270.57,241.2420,13.9300,296.3262,342.72,1.92,270.57,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
56.83,156.44,241.0200,11.2152,294.8425,0.99,100.00,270.54,-2.01,270.54,2.01,341.89,240.5789,14.0674,295.7913,240.5611,14.1882,295.4208,341.89,2.01,270.54,240.5810,13.8776,296.3711,341.89,2.01,270.54,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
57.36,156.82,240.0152,11.1655,294.8483,1.93,100.00,270.54,-2.04,270.54,2.04,341.44,239.5728,14.0099,295.8199,239.5549,14.1336,295.4503,341.44,2.04,270.54,239.5752,13.8155,296.3982,341.44,2.04,270.54,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
57.90,157.25,238.9188,11.1466,294.8566,2.02,100.00,270.19,-3.08,270.19,3.08,340.69,238.4200,13.9695,295.8631,238.4018,14.0977,295.4951,340.69,3.08,270.19,238.4227,13.7675,296.4388,340.69,3.08,270.19,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
58.51,157.62,237.9941,11.0750,294.8580,1.52,100.00,270.28,-2.81,270.28,2.81,341.04,237.5094,13.9062,295.8477,237.4914,14.0323,295.4789,341.04,2.81,270.28,237.5120,13.7077,296.4246,341.04,2.81,270.28,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
59.02,158.42,235.9754,10.9278,294.8612,3.99,100.00,269.60,-4.69,269.60,4.69,339.51,235.3885,13.7143,295.9202,235.3699,13.8495,295.5547,339.51,4.69,269.60,235.3919,13.5006,296.4916,339.51,4.69,269.60,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
59.54,159.12,234.2396,10.8176,294.8518,3.30,100.00,269.47,-5.05,269.47,5.05,339.87,233.6321,13.6069,295.8914,233.6137,13.7398,295.5251,339.87,5.05,269.47,233.6352,13.3969,296.4642,339.87,5.05,269.47,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
60.05,159.84,232.4629,10.6551,294.8361,3.53,100.00,269.84,-4.96,269.84,4.96,340.21,231.8661,13.4514,295.8629,231.8457,13.5821,295.4958,340.21,4.96,269.84,231.8724,13.2448,296.4369,340.21,4.96,269.84,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
60.69,160.42,231.0927,10.5213,294.8371,2.16,100.00,270.62,-6.06,270.62,6.06,340.35,230.4559,13.3082,295.8654,230.4281,13.4376,295.4984,340.35,6.06,270.62,230.4738,13.1032,296.4398,340.35,6.06,270.62,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
61.24,161.04,229.6995,10.3821,294.8499,2.54,100.00,270.51,-6.36,270.51,6.36,340.85,229.0453,13.1744,295.8525,229.0179,13.3004,295.4843,340.85,6.36,270.51,229.0626,12.9744,296.4286,340.85,6.36,270.51,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
61.78,161.67,228.2773,10.2065,294.8603,2.65,100.00,270.37,-6.76,270.37,6.76,341.19,227.6004,13.0000,295.8445,227.5733,13.1237,295.4755,341.19,6.76,270.37,227.6174,12.8035,296.4218,341.19,6.76,270.37,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
62.30,162.25,226.9858,10.0407,294.8666,2.51,100.00,269.98,-7.92,269.98,7.92,341.61,226.2447,12.8267,295.8251,226.2180,12.9472,295.4550,341.61,7.92,269.98,226.2610,12.6347,296.4040,341.61,7.92,269.98,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
62.82,163.15,224.9856,9.7426,294.8679,3.90,100.00,270.05,-7.71,270.05,7.71,343.12,224.2525,12.5554,295.7517,224.2271,12.6663,295.3785,343.12,7.71,270.05,224.2669,12.3785,296.3354,343.12,7.71,270.05,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
63.33,164.03,223.0967,9.5049,294.8679,3.74,100.00,270.05,-7.67,270.05,7.67,345.53,222.3611,12.3525,295.6297,222.3379,12.4478,295.2521,345.53,7.67,270.05,222.3721,12.2001,296.2203,345.53,7.67,270.05,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
63.85,165.06,220.9062,9.2087,294.8704,4.21,100.00,270.10,-7.49,270.10,7.49,347.34,220.1770,12.0811,295.5398,220.1553,12.1645,295.1593,347.34,7.49,270.10,220.1855,11.9473,296.1349,347.34,7.49,270.10,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
64.47,166.02,218.9417,8.9661,294.8862,3.21,100.00,271.06,-7.65,271.06,7.65,350.06,218.2091,11.8644,295.4276,218.1831,11.9298,295.0439,350.06,7.65,271.06,218.2243,11.7587,296.0283,350.06,7.65,271.06,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
64.99,166.75,217.5365,8.8077,294.9268,2.72,100.00,272.53,-6.18,272.53,6.18,351.86,216.8872,11.7392,295.3901,216.8543,11.7930,295.0051,351.86,6.18,272.53,216.9133,11.6523,295.9934,351.86,6.18,272.53,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
65.55,167.03,217.0163,8.7552,294.9498,0.94,100.00,271.98,-5.64,271.98,5.64,352.64,216.3879,11.6984,295.3655,216.3597,11.7471,294.9795,352.64,5.64,271.98,216.4065,11.6196,295.9702,352.64,5.64,271.98,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
66.08,167.06,216.9478,8.7514,294.9518,0.13,100.00,271.62,-4.74,271.62,4.74,353.39,216.3615,11.7093,295.3228,216.3369,11.7532,294.9359,353.39,4.74,271.62,216.3744,11.6385,295.9286,353.39,4.74,271.62,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
66.63,167.16,216.7549,8.7206,294.9572,0.36,100.00,271.58,-5.03,271.58,5.03,353.50,216.1536,11.6762,295.3226,216.1291,11.7193,294.9357,353.50,5.03,271.58,216.1665,11.6065,295.9286,353.50,5.03,271.58,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
67.16,167.43,216.2413,8.6865,294.9712,0.97,100.00,271.48,-5.90,271.48,5.90,353.11,215.5949,11.6299,295.3573,215.5702,11.6754,294.9706,353.11,5.90,271.48,215.6082,11.5560,295.9628,353.11,5.90,271.48,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
67.66,167.67,215.7820,8.6373,294.9829,0.92,100.00,271.56,-5.09,271.56,5.09,354.35,215.1758,11.5970,295.3038,215.1519,11.6344,294.9163,354.35,5.09,271.56,215.1878,11.5363,295.9108,354.35,5.09,271.56,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
68.18,168.18,214.8105,8.5227,295.0085,1.92,100.00,271.48,-5.91,271.48,5.91,354.80,214.1606,11.4755,295.3060,214.1370,11.5096,294.9181,354.80,5.91,271.48,214.1721,11.4195,295.9134,354.80,5.91,271.48,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
68.84,168.53,214.0648,8.4662,294.9713,1.13,100.00,254.37,-4.25,254.37,4.25,355.13,213.4433,11.4384,295.0710,213.5360,11.4707,294.6934,355.13,4.25,254.37,213.2737,11.3860,295.6546,355.13,4.25,254.37,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
69.34,168.55,213.9854,8.4434,294.9467,0.17,100.00,230.23,-2.71,230.23,2.71,354.21,213.4086,11.4253,294.8717,213.6477,11.4641,294.5659,354.21,2.71,230.23,213.0149,11.3634,295.3336,354.21,2.71,230.23,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
69.87,168.55,213.9854,8.4437,294.9467,0.00,100.00,209.53,0.31,209.53,359.69,354.00,213.5406,11.4462,294.8153,213.8732,11.4870,294.6156,354.00,359.69,209.53,213.0076,11.3826,295.1053,354.00,359.69,209.53,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
70.54,168.55,213.9854,8.4854,294.9467,0.06,100.00,187.00,2.84,187.00,357.16,353.91,213.6363,11.4991,294.7872,214.0202,11.5409,294.7320,353.91,357.16,187.00,213.0326,11.4350,294.8480,353.91,357.16,187.00,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
71.10,168.55,213.9854,8.5105,294.9467,0.05,100.00,167.92,4.16,167.92,355.84,355.49,213.7741,11.5360,294.7680,214.1559,11.5672,294.8418,355.49,355.84,167.92,213.1823,11.4889,294.6275,355.49,355.84,167.92,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
71.71,168.54,213.9875,8.4978,294.9377,0.03,100.00,167.18,4.70,167.18,355.30,355.20,213.7570,11.5230,294.7801,214.1376,11.5564,294.8592,355.20,355.30,167.18,213.1674,11.4729,294.6313,355.20,355.30,167.18,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
72.23,168.38,214.0250,8.5193,294.7729,0.33,100.00,167.44,4.70,167.44,355.30,355.20,213.7937,11.5446,294.6167,214.1746,11.5779,294.6941,355.20,355.30,167.44,213.2034,11.4945,294.4707,355.20,355.30,167.44,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
72.75,168.38,214.0250,8.5024,294.7729,0.03,100.00,168.50,4.61,168.50,355.39,355.11,213.7873,11.5272,294.6154,214.1696,11.5611,294.6858,355.11,355.39,168.50,213.1946,11.4761,294.4803,355.11,355.39,168.50,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
73.34,168.38,214.0250,8.5288,294.7729,0.05,100.00,169.44,4.53,169.44,355.47,355.03,213.7816,11.5530,294.6144,214.1649,11.5875,294.6784,355.03,355.47,169.44,213.1868,11.5012,294.4891,355.03,355.47,169.44,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
73.88,168.29,214.0422,8.5050,294.6772,0.19,100.00,169.79,4.50,169.79,355.50,355.01,213.7968,11.5290,294.5184,214.1804,11.5637,294.5800,355.01,355.50,169.79,213.2012,11.4769,294.3968,355.01,355.50,169.79,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
74.42,168.21,214.0565,8.5409,294.5979,0.16,100.00,169.18,4.95,169.18,355.05,355.09,213.8125,11.5661,294.4604,214.1955,11.6002,294.5265,355.09,355.05,169.18,213.2183,11.5149,294.3321,355.09,355.05,169.18,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
74.94,168.17,214.0654,8.5185,294.5535,0.10,100.00,168.61,5.00,168.61,355.00,355.14,213.8248,11.5440,294.4166,214.2072,11.5778,294.4864,355.14,355.00,168.61,213.2318,11.4933,294.2824,355.14,355.00,168.61,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
75.46,167.93,214.1144,8.5635,294.3095,0.48,100.00,168.63,5.15,168.63,354.85,355.16,213.8732,11.5893,294.1806,214.2556,11.6230,294.2503,355.16,354.85,168.63,213.2802,11.5389,294.0464,355.16,354.85,168.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
76.00,167.59,214.1857,8.6018,293.9539,0.68,100.00,168.65,5.43,168.65,354.57,354.16,213.8902,11.6230,293.8289,214.2718,11.6635,293.8992,354.16,354.57,168.65,213.2984,11.5621,293.6940,354.16,354.57,168.65,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
76.51,166.91,214.3275,8.6564,293.2440,1.42,100.00,168.79,6.65,168.79,353.35,353.32,213.9765,11.6733,293.1741,214.3574,11.7195,293.2449,353.32,353.35,168.79,213.3858,11.6041,293.0385,353.32,353.35,168.79,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
77.05,166.11,214.4933,8.7679,292.4088,1.62,100.00,168.77,6.49,168.77,353.51,352.07,214.0798,11.7763,292.3166,214.4594,11.8309,292.3881,352.07,353.51,168.77,213.4910,11.6938,292.1799,352.07,353.51,168.77,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
77.57,165.13,214.6945,8.8934,291.3884,2.00,100.00,168.99,7.95,168.99,352.05,351.66,214.2452,11.8980,291.3687,214.6244,11.9554,291.4403,351.66,352.05,168.99,213.6570,11.8117,291.2317,351.66,352.05,168.99,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
78.20,164.20,214.8839,9.0272,290.4113,1.60,100.00,169.00,8.75,169.00,351.25,349.73,214.3290,12.0142,290.4111,214.7056,12.0844,290.4850,349.73,351.25,169.00,213.7448,11.9082,290.2706,349.73,351.25,169.00,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
78.70,163.51,215.0287,9.1740,289.6865,1.50,100.00,168.02,9.13,168.02,350.87,349.08,214.4366,12.1539,289.6883,214.8108,12.2284,289.7696,349.08,350.87,168.02,213.8565,12.0413,289.5364,349.08,350.87,168.02,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
79.21,163.51,215.0287,9.1651,289.6865,0.02,100.00,163.01,10.05,163.01,349.95,349.91,214.4657,12.1506,289.6961,214.8323,12.2196,289.8103,349.91,349.95,163.01,213.8997,12.0472,289.4934,349.91,349.95,163.01,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
79.74,163.51,215.0287,9.1917,289.6865,0.05,100.00,141.35,12.54,141.35,347.46,354.32,214.5961,12.1985,289.7380,214.9001,12.2383,289.9793,354.32,347.46,141.35,214.1364,12.1417,289.3410,354.32,347.46,141.35,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
80.28,163.51,215.0287,9.1903,289.6865,0.00,100.00,123.99,14.11,123.99,345.89,358.36,214.6481,12.2011,289.8306,214.8719,12.2143,290.1499,358.36,345.89,123.99,214.3188,12.1866,289.3172,358.36,345.89,123.99,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
80.81,163.51,215.0287,9.1308,289.6865,0.11,100.00,97.02,13.94,97.02,346.06,4.93,214.6778,12.1338,289.9839,214.7429,12.1037,290.3673,4.93,346.06,97.02,214.6005,12.1871,289.3811,4.93,346.06,97.02,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
81.33,163.51,215.0287,9.1221,289.6865,0.02,100.00,86.27,12.66,86.27,347.34,7.72,214.6892,12.1176,290.0635,214.6852,12.0687,290.4506,7.72,347.34,86.27,214.7203,12.1997,289.4598,7.72,347.34,86.27,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
81.98,163.51,215.0287,9.1023,289.6866,0.03,100.00,85.37,12.64,85.37,347.36,7.18,214.6857,12.1014,290.0305,214.6748,12.0560,290.4178,7.18,347.36,85.37,214.7276,12.1780,289.4267,7.18,347.36,85.37,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
82.53,163.51,215.0287,9.1199,289.6866,0.03,100.00,86.92,12.79,86.92,347.21,7.57,214.6869,12.1156,290.0593,214.6872,12.0677,290.4465,7.57,347.21,86.92,214.7113,12.1962,289.4551,7.57,347.21,86.92,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
83.07,163.51,215.0287,9.1166,289.6866,0.01,100.00,88.03,12.93,88.03,347.07,7.32,214.6868,12.1131,290.0527,214.6944,12.0669,290.4400,7.32,347.07,88.03,214.7000,12.1911,289.4478,7.32,347.07,88.03,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
83.59,163.51,215.0288,9.1123,289.6866,0.01,100.00,89.13,12.81,89.13,347.19,6.84,214.7001,12.1125,290.0341,214.7143,12.0694,290.4216,6.84,347.19,89.13,214.7030,12.1856,289.4285,6.84,347.19,89.13,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
84.14,163.49,215.0634,9.1412,289.6868,0.08,100.00,89.72,12.78,89.72,347.22,6.63,214.7395,12.1429,290.0264,214.7574,12.1012,290.4139,6.63,347.22,89.72,214.7366,12.2137,289.4205,6.63,347.22,89.72,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
84.71,163.41,215.2264,9.1715,289.6877,0.29,100.00,89.64,13.49,89.64,346.51,7.00,214.8652,12.1667,290.0463,214.8835,12.1228,290.4336,7.00,346.51,89.64,214.8614,12.2413,289.4409,7.00,346.51,89.64,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
85.21,163.17,215.6902,9.2817,289.6905,0.95,100.00,89.68,13.19,89.68,346.81,7.41,215.3458,12.2762,290.0706,215.3648,12.2296,290.4575,7.41,346.81,89.68,215.3410,12.3551,289.4657,7.41,346.81,89.68,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
85.72,162.87,216.2946,9.4268,289.6936,1.21,100.00,89.79,12.35,89.79,347.65,7.85,215.9952,12.4230,290.0976,216.0149,12.3732,290.4840,7.85,347.65,89.79,215.9893,12.5065,289.4933,7.85,347.65,89.79,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
86.27,162.51,216.9936,9.5641,289.6968,1.29,100.00,89.68,13.08,89.68,346.92,9.08,216.6571,12.5472,290.1641,216.6786,12.4895,290.5493,9.08,346.92,89.68,216.6483,12.6432,289.5616,9.08,346.92,89.68,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
86.81,161.92,218.1797,9.8367,289.7028,2.26,100.00,89.76,12.63,89.76,347.37,10.72,217.8703,12.8081,290.2557,217.8943,12.7395,290.6390,10.72,347.37,89.76,217.8578,12.9209,289.6563,10.72,347.37,89.76,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
87.46,161.31,219.4152,10.1440,289.7084,1.98,100.00,89.82,12.37,89.82,347.63,12.06,219.1226,13.1031,290.3314,219.1487,13.0256,290.7128,12.06,347.63,89.82,219.1069,13.2298,289.7348,12.06,347.63,89.82,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
87.96,160.51,221.0581,10.5155,289.7154,3.36,100.00,89.67,13.05,89.67,346.95,13.67,220.7325,13.4528,290.4197,220.7609,13.3653,290.7988,13.67,346.95,89.67,220.7132,13.5955,289.8268,13.67,346.95,89.67,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
88.47,159.74,222.6597,10.8627,289.7228,3.21,100.00,89.66,13.04,89.66,346.96,14.54,222.3364,13.7893,290.4715,222.3660,13.6962,290.8492,14.54,346.96,89.66,222.3150,13.9407,289.8809,14.54,346.96,89.66,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
89.04,158.97,224.3043,11.2437,289.7296,2.96,100.00,89.86,12.36,89.86,347.64,16.18,224.0231,14.1518,290.5629,224.0552,14.0478,290.9375,16.18,347.64,89.86,223.9979,14.3199,289.9770,16.18,347.64,89.86,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
89.55,157.90,226.6024,11.6918,289.7271,4.62,100.00,90.39,10.61,90.39,349.39,17.31,226.4216,14.5902,290.6198,226.4554,14.4779,290.9919,17.31,349.39,90.39,226.3940,14.7705,290.0377,17.31,349.39,90.39,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
90.10,156.80,228.9738,12.1159,289.7043,4.35,100.00,90.85,9.17,90.85,350.83,18.17,228.8760,15.0046,290.6402,228.9108,14.8861,291.0103,18.17,350.83,90.85,228.8470,15.1940,290.0609,18.17,350.83,90.85,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
90.65,155.70,231.3679,12.4310,289.6629,4.39,100.00,90.95,7.04,90.95,352.96,18.33,231.3794,15.3193,290.6051,231.4105,15.1988,290.9748,18.33,352.96,90.95,231.3563,15.5109,290.0263,18.33,352.96,90.95,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
91.21,155.04,232.8551,12.5786,289.6397,2.65,100.00,90.63,5.14,90.63,354.86,17.67,232.9557,15.4761,290.5479,232.9804,15.3591,290.9193,17.67,354.86,90.63,232.9426,15.6614,289.9668,17.67,354.86,90.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
91.76,154.48,234.1592,12.6816,289.6337,2.42,100.00,89.77,3.57,89.77,356.43,17.76,234.3257,15.5740,290.5483,234.3416,15.4558,290.9197,17.76,356.43,89.77,234.3264,15.7603,289.9673,17.76,356.43,89.77,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
92.29,154.36,234.4298,12.7098,289.6356,0.51,100.00,88.53,3.90,88.53,356.10,18.15,234.5597,15.5969,290.5728,234.5684,15.4763,290.9437,18.15,356.10,88.53,234.5716,15.7872,289.9933,18.15,356.10,88.53,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
